anio,indicador,tamano_empresa,valor,indicador_std
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,24.06,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",total,21.28,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,7.94,pct_ventas_ecommerce_sobre_total
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,23.05,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",total,23.94,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,15.9,pct_ventas_ecommerce_sobre_total
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,31.69,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",total,34.21,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,total,18.86,pct_ventas_ecommerce_sobre_total
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,total,26.71,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",de_10_a_49,28.69,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_10_a_49,6.67,pct_ventas_ecommerce_sobre_total
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_10_a_49,20.57,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",de_10_a_49,25.83,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_10_a_49,5.62,pct_ventas_ecommerce_sobre_total
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_10_a_49,19.38,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",de_10_a_49,36.91,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_10_a_49,7.69,pct_ventas_ecommerce_sobre_total
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_10_a_49,18.11,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",de_10_a_49,21.44,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_10_a_49,4.95,pct_ventas_ecommerce_sobre_total
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_10_a_49,22.79,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",de_10_a_49,15.2,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_10_a_49,4.42,pct_ventas_ecommerce_sobre_total
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_10_a_49,25.99,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",de_10_a_49,19.27,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_10_a_49,4.52,pct_ventas_ecommerce_sobre_total
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_10_a_49,21.21,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",de_10_a_49,22.75,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_10_a_49,1.55,pct_ventas_ecommerce_sobre_total
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_10_a_49,8.34,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",de_10_a_49,13.17,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_10_a_49,2.43,pct_ventas_ecommerce_sobre_total
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_10_a_49,15.58,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",de_10_a_49,34.67,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_10_a_49,8.03,pct_ventas_ecommerce_sobre_total
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_10_a_49,21.43,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",de_10_a_49,43.02,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_10_a_49,6.95,pct_ventas_ecommerce_sobre_total
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_10_a_49,16.96,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",de_10_a_49,21.61,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_10_a_49,5.53,pct_ventas_ecommerce_sobre_total
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_10_a_49,25.96,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",de_10_a_49,92.98,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_10_a_49,48.01,pct_ventas_ecommerce_sobre_total
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_10_a_49,50.01,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",de_10_a_49,35.37,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_10_a_49,11.72,pct_ventas_ecommerce_sobre_total
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_10_a_49,35.9,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",de_10_a_49,26.66,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_10_a_49,11.16,pct_ventas_ecommerce_sobre_total
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_10_a_49,35.84,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",de_10_a_49,20.3,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_10_a_49,2.77,pct_ventas_ecommerce_sobre_total
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_10_a_49,16.64,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",de_10_a_49,23.49,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_10_a_49,11.66,pct_ventas_ecommerce_sobre_total
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_10_a_49,29.21,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",de_10_a_49,33.04,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_10_a_49,13.14,pct_ventas_ecommerce_sobre_total
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_10_a_49,32.84,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",de_50_a_249,36.5,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,12.28,pct_ventas_ecommerce_sobre_total
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_50_a_249,26.59,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",de_50_a_249,35.82,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,12.99,pct_ventas_ecommerce_sobre_total
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_50_a_249,28.23,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",de_50_a_249,54.23,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,15.21,pct_ventas_ecommerce_sobre_total
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_50_a_249,26.16,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",de_50_a_249,31.11,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,10.76,pct_ventas_ecommerce_sobre_total
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_50_a_249,28.98,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",de_50_a_249,21.2,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,7.53,pct_ventas_ecommerce_sobre_total
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_50_a_249,30.24,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",de_50_a_249,29.67,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,14.39,pct_ventas_ecommerce_sobre_total
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_50_a_249,39.12,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",de_50_a_249,9.35,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,14.66,pct_ventas_ecommerce_sobre_total
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_50_a_249,24.04,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",de_50_a_249,8.87,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,0.97,pct_ventas_ecommerce_sobre_total
2023,I.1.I % ventas mediante comercio electrónico sobre el total de ventas de las empresas que venden por comercio electrónico,de_50_a_249,17.51,pct_ventas_ecommerce_sobre_total_empresas_que_venden
2023,"I.1 % de empresas que han realizado ventas por comercio electrónico mediante páginas web, aplicaciones móviles o mensajes tipo EDI (0)",de_50_a_249,41.94,pct_empresas_venden_ecommerce
2023,I.1.H % ventas mediante comercio electrónico sobre el total de ventas,de_50_a_249,13.16,pct_ventas_ecommerce_sobre_total
