fecha,anio,mes_num,marca,categoria_producto,valor_trends
2017-07-01,2017,7,shein,vestidos,13
2017-07-01,2017,7,shein,zapatos,6
2017-07-01,2017,7,zara,pantalones,45
2017-07-01,2017,7,zara,tops,37
2017-07-01,2017,7,zara,vestidos,55
2017-07-01,2017,7,zara,zapatos,67
2017-08-01,2017,8,hm,pantalones,37
2017-08-01,2017,8,hm,tops,0
2017-08-01,2017,8,hm,vestidos,33
2017-08-01,2017,8,hm,zapatos,41
2017-08-01,2017,8,mango,pantalones,29
2017-08-01,2017,8,mango,tops,31
2017-08-01,2017,8,mango,vestidos,42
2017-08-01,2017,8,mango,zapatos,50
2017-08-01,2017,8,massimo_dutti,pantalones,25
2017-08-01,2017,8,massimo_dutti,tops,0
2017-08-01,2017,8,massimo_dutti,vestidos,35
2017-08-01,2017,8,massimo_dutti,zapatos,55
2017-08-01,2017,8,shein,pantalones,4
2017-08-01,2017,8,shein,tops,0
2017-08-01,2017,8,shein,vestidos,14
2017-08-01,2017,8,shein,zapatos,8
2017-08-01,2017,8,zara,pantalones,35
2017-08-01,2017,8,zara,tops,31
2017-08-01,2017,8,zara,vestidos,51
2017-08-01,2017,8,zara,zapatos,60
2017-09-01,2017,9,hm,pantalones,44
2017-09-01,2017,9,hm,tops,0
2017-09-01,2017,9,hm,vestidos,35
2017-09-01,2017,9,hm,zapatos,58
2017-09-01,2017,9,mango,pantalones,39
2017-09-01,2017,9,mango,tops,28
2017-09-01,2017,9,mango,vestidos,42
2017-09-01,2017,9,mango,zapatos,71
2017-09-01,2017,9,massimo_dutti,pantalones,37
2017-09-01,2017,9,massimo_dutti,tops,0
2017-09-01,2017,9,massimo_dutti,vestidos,37
2017-09-01,2017,9,massimo_dutti,zapatos,76
2017-09-01,2017,9,shein,pantalones,5
2017-09-01,2017,9,shein,tops,0
2017-09-01,2017,9,shein,vestidos,5
2017-09-01,2017,9,shein,zapatos,9
2017-09-01,2017,9,zara,pantalones,48
2017-09-01,2017,9,zara,tops,24
2017-09-01,2017,9,zara,vestidos,57
2017-09-01,2017,9,zara,zapatos,81
2017-10-01,2017,10,hm,pantalones,39
2017-10-01,2017,10,hm,tops,56
2017-10-01,2017,10,hm,vestidos,33
2017-10-01,2017,10,hm,zapatos,54
2017-10-01,2017,10,mango,pantalones,48
2017-10-01,2017,10,mango,tops,27
2017-10-01,2017,10,mango,vestidos,36
2017-10-01,2017,10,mango,zapatos,69
2017-10-01,2017,10,massimo_dutti,pantalones,39
2017-10-01,2017,10,massimo_dutti,tops,0
2017-10-01,2017,10,massimo_dutti,vestidos,31
2017-10-01,2017,10,massimo_dutti,zapatos,71
2017-10-01,2017,10,shein,pantalones,8
2017-10-01,2017,10,shein,tops,0
2017-10-01,2017,10,shein,vestidos,5
2017-10-01,2017,10,shein,zapatos,8
2017-10-01,2017,10,zara,pantalones,54
2017-10-01,2017,10,zara,tops,27
2017-10-01,2017,10,zara,vestidos,49
2017-10-01,2017,10,zara,zapatos,75
2017-11-01,2017,11,hm,pantalones,59
2017-11-01,2017,11,hm,tops,52
2017-11-01,2017,11,hm,vestidos,56
2017-11-01,2017,11,hm,zapatos,70
2017-11-01,2017,11,mango,pantalones,63
2017-11-01,2017,11,mango,tops,44
2017-11-01,2017,11,mango,vestidos,49
2017-11-01,2017,11,mango,zapatos,82
2017-11-01,2017,11,massimo_dutti,pantalones,61
2017-11-01,2017,11,massimo_dutti,tops,43
2017-11-01,2017,11,massimo_dutti,vestidos,36
2017-11-01,2017,11,massimo_dutti,zapatos,90
2017-11-01,2017,11,shein,pantalones,5
2017-11-01,2017,11,shein,tops,0
2017-11-01,2017,11,shein,vestidos,13
2017-11-01,2017,11,shein,zapatos,12
2017-11-01,2017,11,zara,pantalones,72
2017-11-01,2017,11,zara,tops,28
2017-11-01,2017,11,zara,vestidos,68
2017-11-01,2017,11,zara,zapatos,82
2017-12-01,2017,12,hm,pantalones,60
2017-12-01,2017,12,hm,tops,60
2017-12-01,2017,12,hm,vestidos,66
2017-12-01,2017,12,hm,zapatos,77
2017-12-01,2017,12,mango,pantalones,57
2017-12-01,2017,12,mango,tops,65
2017-12-01,2017,12,mango,vestidos,51
2017-12-01,2017,12,mango,zapatos,57
2017-12-01,2017,12,massimo_dutti,pantalones,51
2017-12-01,2017,12,massimo_dutti,tops,49
2017-12-01,2017,12,massimo_dutti,vestidos,27
2017-12-01,2017,12,massimo_dutti,zapatos,77
2017-12-01,2017,12,shein,pantalones,4
2017-12-01,2017,12,shein,tops,0
2017-12-01,2017,12,shein,vestidos,13
2017-12-01,2017,12,shein,zapatos,9
2017-12-01,2017,12,zara,pantalones,68
2017-12-01,2017,12,zara,tops,44
2017-12-01,2017,12,zara,vestidos,67
2017-12-01,2017,12,zara,zapatos,71
2018-01-01,2018,1,hm,pantalones,52
2018-01-01,2018,1,hm,tops,40
2018-01-01,2018,1,hm,vestidos,28
2018-01-01,2018,1,hm,zapatos,60
2018-01-01,2018,1,mango,pantalones,54
2018-01-01,2018,1,mango,tops,13
2018-01-01,2018,1,mango,vestidos,32
2018-01-01,2018,1,mango,zapatos,55
2018-01-01,2018,1,massimo_dutti,pantalones,62
2018-01-01,2018,1,massimo_dutti,tops,0
2018-01-01,2018,1,massimo_dutti,vestidos,32
2018-01-01,2018,1,massimo_dutti,zapatos,100
2018-01-01,2018,1,shein,pantalones,6
2018-01-01,2018,1,shein,tops,0
2018-01-01,2018,1,shein,vestidos,7
2018-01-01,2018,1,shein,zapatos,8
2018-01-01,2018,1,zara,pantalones,60
2018-01-01,2018,1,zara,tops,18
2018-01-01,2018,1,zara,vestidos,46
2018-01-01,2018,1,zara,zapatos,68
2018-02-01,2018,2,hm,pantalones,36
2018-02-01,2018,2,hm,tops,0
2018-02-01,2018,2,hm,vestidos,29
2018-02-01,2018,2,hm,zapatos,39
2018-02-01,2018,2,mango,pantalones,37
2018-02-01,2018,2,mango,tops,14
2018-02-01,2018,2,mango,vestidos,37
2018-02-01,2018,2,mango,zapatos,53
2018-02-01,2018,2,massimo_dutti,pantalones,37
2018-02-01,2018,2,massimo_dutti,tops,0
2018-02-01,2018,2,massimo_dutti,vestidos,38
2018-02-01,2018,2,massimo_dutti,zapatos,65
2018-02-01,2018,2,shein,pantalones,6
2018-02-01,2018,2,shein,tops,16
2018-02-01,2018,2,shein,vestidos,7
2018-02-01,2018,2,shein,zapatos,10
2018-02-01,2018,2,zara,pantalones,47
2018-02-01,2018,2,zara,tops,13
2018-02-01,2018,2,zara,vestidos,44
2018-02-01,2018,2,zara,zapatos,58
2018-03-01,2018,3,hm,pantalones,51
2018-03-01,2018,3,hm,tops,53
2018-03-01,2018,3,hm,vestidos,55
2018-03-01,2018,3,hm,zapatos,64
2018-03-01,2018,3,mango,pantalones,46
2018-03-01,2018,3,mango,tops,32
2018-03-01,2018,3,mango,vestidos,56
2018-03-01,2018,3,mango,zapatos,66
2018-03-01,2018,3,massimo_dutti,pantalones,39
2018-03-01,2018,3,massimo_dutti,tops,0
2018-03-01,2018,3,massimo_dutti,vestidos,54
2018-03-01,2018,3,massimo_dutti,zapatos,60
2018-03-01,2018,3,shein,pantalones,6
2018-03-01,2018,3,shein,tops,11
2018-03-01,2018,3,shein,vestidos,9
2018-03-01,2018,3,shein,zapatos,10
2018-03-01,2018,3,zara,pantalones,58
2018-03-01,2018,3,zara,tops,26
2018-03-01,2018,3,zara,vestidos,56
2018-03-01,2018,3,zara,zapatos,70
2018-04-01,2018,4,hm,pantalones,58
2018-04-01,2018,4,hm,tops,84
2018-04-01,2018,4,hm,vestidos,72
2018-04-01,2018,4,hm,zapatos,93
2018-04-01,2018,4,mango,pantalones,66
2018-04-01,2018,4,mango,tops,63
2018-04-01,2018,4,mango,vestidos,75
2018-04-01,2018,4,mango,zapatos,92
2018-04-01,2018,4,massimo_dutti,pantalones,48
2018-04-01,2018,4,massimo_dutti,tops,60
2018-04-01,2018,4,massimo_dutti,vestidos,61
2018-04-01,2018,4,massimo_dutti,zapatos,84
2018-04-01,2018,4,shein,pantalones,10
2018-04-01,2018,4,shein,tops,21
2018-04-01,2018,4,shein,vestidos,19
2018-04-01,2018,4,shein,zapatos,12
2018-04-01,2018,4,zara,pantalones,74
2018-04-01,2018,4,zara,tops,45
2018-04-01,2018,4,zara,vestidos,75
2018-04-01,2018,4,zara,zapatos,86
2018-05-01,2018,5,hm,pantalones,78
2018-05-01,2018,5,hm,tops,69
2018-05-01,2018,5,hm,vestidos,66
2018-05-01,2018,5,hm,zapatos,88
2018-05-01,2018,5,mango,pantalones,70
2018-05-01,2018,5,mango,tops,74
2018-05-01,2018,5,mango,vestidos,68
2018-05-01,2018,5,mango,zapatos,83
2018-05-01,2018,5,massimo_dutti,pantalones,47
2018-05-01,2018,5,massimo_dutti,tops,72
2018-05-01,2018,5,massimo_dutti,vestidos,54
2018-05-01,2018,5,massimo_dutti,zapatos,76
2018-05-01,2018,5,shein,pantalones,12
2018-05-01,2018,5,shein,tops,20
2018-05-01,2018,5,shein,vestidos,14
2018-05-01,2018,5,shein,zapatos,12
2018-05-01,2018,5,zara,pantalones,76
2018-05-01,2018,5,zara,tops,56
2018-05-01,2018,5,zara,vestidos,69
2018-05-01,2018,5,zara,zapatos,74
2018-06-01,2018,6,hm,pantalones,76
2018-06-01,2018,6,hm,tops,92
2018-06-01,2018,6,hm,vestidos,65
2018-06-01,2018,6,hm,zapatos,75
2018-06-01,2018,6,mango,pantalones,52
2018-06-01,2018,6,mango,tops,62
2018-06-01,2018,6,mango,vestidos,69
2018-06-01,2018,6,mango,zapatos,66
2018-06-01,2018,6,massimo_dutti,pantalones,40
2018-06-01,2018,6,massimo_dutti,tops,60
2018-06-01,2018,6,massimo_dutti,vestidos,51
2018-06-01,2018,6,massimo_dutti,zapatos,71
2018-06-01,2018,6,shein,pantalones,11
2018-06-01,2018,6,shein,tops,18
2018-06-01,2018,6,shein,vestidos,11
2018-06-01,2018,6,shein,zapatos,8
2018-06-01,2018,6,zara,pantalones,65
2018-06-01,2018,6,zara,tops,55
2018-06-01,2018,6,zara,vestidos,75
2018-06-01,2018,6,zara,zapatos,66
2018-07-01,2018,7,hm,pantalones,51
2018-07-01,2018,7,hm,tops,94
2018-07-01,2018,7,hm,vestidos,59
2018-07-01,2018,7,hm,zapatos,52
2018-07-01,2018,7,mango,pantalones,41
2018-07-01,2018,7,mango,tops,42
2018-07-01,2018,7,mango,vestidos,56
2018-07-01,2018,7,mango,zapatos,49
2018-07-01,2018,7,massimo_dutti,pantalones,41
2018-07-01,2018,7,massimo_dutti,tops,51
2018-07-01,2018,7,massimo_dutti,vestidos,61
2018-07-01,2018,7,massimo_dutti,zapatos,63
2018-07-01,2018,7,shein,pantalones,9
2018-07-01,2018,7,shein,tops,18
2018-07-01,2018,7,shein,vestidos,11
2018-07-01,2018,7,shein,zapatos,9
2018-07-01,2018,7,zara,pantalones,47
2018-07-01,2018,7,zara,tops,40
2018-07-01,2018,7,zara,vestidos,64
2018-07-01,2018,7,zara,zapatos,57
2018-08-01,2018,8,hm,pantalones,40
2018-08-01,2018,8,hm,tops,72
2018-08-01,2018,8,hm,vestidos,44
2018-08-01,2018,8,hm,zapatos,50
2018-08-01,2018,8,mango,pantalones,28
2018-08-01,2018,8,mango,tops,39
2018-08-01,2018,8,mango,vestidos,51
2018-08-01,2018,8,mango,zapatos,44
2018-08-01,2018,8,massimo_dutti,pantalones,31
2018-08-01,2018,8,massimo_dutti,tops,0
2018-08-01,2018,8,massimo_dutti,vestidos,40
2018-08-01,2018,8,massimo_dutti,zapatos,54
2018-08-01,2018,8,shein,pantalones,6
2018-08-01,2018,8,shein,tops,15
2018-08-01,2018,8,shein,vestidos,16
2018-08-01,2018,8,shein,zapatos,7
2018-08-01,2018,8,zara,pantalones,38
2018-08-01,2018,8,zara,tops,34
2018-08-01,2018,8,zara,vestidos,46
2018-08-01,2018,8,zara,zapatos,46
2018-09-01,2018,9,hm,pantalones,62
2018-09-01,2018,9,hm,tops,57
2018-09-01,2018,9,hm,vestidos,46
2018-09-01,2018,9,hm,zapatos,76
2018-09-01,2018,9,mango,pantalones,44
2018-09-01,2018,9,mango,tops,37
2018-09-01,2018,9,mango,vestidos,48
2018-09-01,2018,9,mango,zapatos,56
2018-09-01,2018,9,massimo_dutti,pantalones,40
2018-09-01,2018,9,massimo_dutti,tops,47
2018-09-01,2018,9,massimo_dutti,vestidos,44
2018-09-01,2018,9,massimo_dutti,zapatos,71
2018-09-01,2018,9,shein,pantalones,11
2018-09-01,2018,9,shein,tops,0
2018-09-01,2018,9,shein,vestidos,10
2018-09-01,2018,9,shein,zapatos,11
2018-09-01,2018,9,zara,pantalones,56
2018-09-01,2018,9,zara,tops,33
2018-09-01,2018,9,zara,vestidos,49
2018-09-01,2018,9,zara,zapatos,65
2018-10-01,2018,10,hm,pantalones,82
2018-10-01,2018,10,hm,tops,38
2018-10-01,2018,10,hm,vestidos,47
2018-10-01,2018,10,hm,zapatos,100
2018-10-01,2018,10,mango,pantalones,64
2018-10-01,2018,10,mango,tops,26
2018-10-01,2018,10,mango,vestidos,40
2018-10-01,2018,10,mango,zapatos,71
2018-10-01,2018,10,massimo_dutti,pantalones,67
2018-10-01,2018,10,massimo_dutti,tops,0
2018-10-01,2018,10,massimo_dutti,vestidos,35
2018-10-01,2018,10,massimo_dutti,zapatos,80
2018-10-01,2018,10,shein,pantalones,11
2018-10-01,2018,10,shein,tops,9
2018-10-01,2018,10,shein,vestidos,7
2018-10-01,2018,10,shein,zapatos,13
2018-10-01,2018,10,zara,pantalones,78
2018-10-01,2018,10,zara,tops,24
2018-10-01,2018,10,zara,vestidos,45
2018-10-01,2018,10,zara,zapatos,74
2018-11-01,2018,11,hm,pantalones,75
2018-11-01,2018,11,hm,tops,77
2018-11-01,2018,11,hm,vestidos,59
2018-11-01,2018,11,hm,zapatos,73
2018-11-01,2018,11,mango,pantalones,74
2018-11-01,2018,11,mango,tops,50
2018-11-01,2018,11,mango,vestidos,49
2018-11-01,2018,11,mango,zapatos,66
2018-11-01,2018,11,massimo_dutti,pantalones,79
2018-11-01,2018,11,massimo_dutti,tops,0
2018-11-01,2018,11,massimo_dutti,vestidos,39
2018-11-01,2018,11,massimo_dutti,zapatos,79
2018-11-01,2018,11,shein,pantalones,14
2018-11-01,2018,11,shein,tops,19
2018-11-01,2018,11,shein,vestidos,12
2018-11-01,2018,11,shein,zapatos,16
2018-11-01,2018,11,zara,pantalones,78
2018-11-01,2018,11,zara,tops,35
2018-11-01,2018,11,zara,vestidos,55
2018-11-01,2018,11,zara,zapatos,67
2018-12-01,2018,12,hm,pantalones,75
2018-12-01,2018,12,hm,tops,98
2018-12-01,2018,12,hm,vestidos,91
2018-12-01,2018,12,hm,zapatos,62
2018-12-01,2018,12,mango,pantalones,67
2018-12-01,2018,12,mango,tops,71
2018-12-01,2018,12,mango,vestidos,59
2018-12-01,2018,12,mango,zapatos,52
2018-12-01,2018,12,massimo_dutti,pantalones,66
2018-12-01,2018,12,massimo_dutti,tops,0
2018-12-01,2018,12,massimo_dutti,vestidos,37
2018-12-01,2018,12,massimo_dutti,zapatos,68
2018-12-01,2018,12,shein,pantalones,13
2018-12-01,2018,12,shein,tops,16
2018-12-01,2018,12,shein,vestidos,12
2018-12-01,2018,12,shein,zapatos,9
2018-12-01,2018,12,zara,pantalones,87
2018-12-01,2018,12,zara,tops,53
2018-12-01,2018,12,zara,vestidos,72
2018-12-01,2018,12,zara,zapatos,59
2019-01-01,2019,1,hm,pantalones,43
2019-01-01,2019,1,hm,tops,0
2019-01-01,2019,1,hm,vestidos,24
2019-01-01,2019,1,hm,zapatos,39
2019-01-01,2019,1,mango,pantalones,59
2019-01-01,2019,1,mango,tops,16
2019-01-01,2019,1,mango,vestidos,29
2019-01-01,2019,1,mango,zapatos,49
2019-01-01,2019,1,massimo_dutti,pantalones,77
2019-01-01,2019,1,massimo_dutti,tops,0
2019-01-01,2019,1,massimo_dutti,vestidos,39
2019-01-01,2019,1,massimo_dutti,zapatos,91
2019-01-01,2019,1,shein,pantalones,13
2019-01-01,2019,1,shein,tops,10
2019-01-01,2019,1,shein,vestidos,8
2019-01-01,2019,1,shein,zapatos,8
2019-01-01,2019,1,zara,pantalones,73
2019-01-01,2019,1,zara,tops,13
2019-01-01,2019,1,zara,vestidos,39
2019-01-01,2019,1,zara,zapatos,55
2019-02-01,2019,2,hm,pantalones,48
2019-02-01,2019,2,hm,tops,0
2019-02-01,2019,2,hm,vestidos,35
2019-02-01,2019,2,hm,zapatos,44
2019-02-01,2019,2,mango,pantalones,51
2019-02-01,2019,2,mango,tops,28
2019-02-01,2019,2,mango,vestidos,43
2019-02-01,2019,2,mango,zapatos,47
2019-02-01,2019,2,massimo_dutti,pantalones,50
2019-02-01,2019,2,massimo_dutti,tops,0
2019-02-01,2019,2,massimo_dutti,vestidos,38
2019-02-01,2019,2,massimo_dutti,zapatos,60
2019-02-01,2019,2,shein,pantalones,14
2019-02-01,2019,2,shein,tops,17
2019-02-01,2019,2,shein,vestidos,10
2019-02-01,2019,2,shein,zapatos,8
2019-02-01,2019,2,zara,pantalones,52
2019-02-01,2019,2,zara,tops,20
2019-02-01,2019,2,zara,vestidos,44
2019-02-01,2019,2,zara,zapatos,47
2019-03-01,2019,3,hm,pantalones,59
2019-03-01,2019,3,hm,tops,43
2019-03-01,2019,3,hm,vestidos,50
2019-03-01,2019,3,hm,zapatos,50
2019-03-01,2019,3,mango,pantalones,51
2019-03-01,2019,3,mango,tops,51
2019-03-01,2019,3,mango,vestidos,58
2019-03-01,2019,3,mango,zapatos,61
2019-03-01,2019,3,massimo_dutti,pantalones,56
2019-03-01,2019,3,massimo_dutti,tops,66
2019-03-01,2019,3,massimo_dutti,vestidos,49
2019-03-01,2019,3,massimo_dutti,zapatos,67
2019-03-01,2019,3,shein,pantalones,13
2019-03-01,2019,3,shein,tops,20
2019-03-01,2019,3,shein,vestidos,14
2019-03-01,2019,3,shein,zapatos,10
2019-03-01,2019,3,zara,pantalones,64
2019-03-01,2019,3,zara,tops,35
2019-03-01,2019,3,zara,vestidos,60
2019-03-01,2019,3,zara,zapatos,59
2019-04-01,2019,4,hm,pantalones,66
2019-04-01,2019,4,hm,tops,70
2019-04-01,2019,4,hm,vestidos,77
2019-04-01,2019,4,hm,zapatos,70
2019-04-01,2019,4,mango,pantalones,57
2019-04-01,2019,4,mango,tops,53
2019-04-01,2019,4,mango,vestidos,60
2019-04-01,2019,4,mango,zapatos,67
2019-04-01,2019,4,massimo_dutti,pantalones,56
2019-04-01,2019,4,massimo_dutti,tops,50
2019-04-01,2019,4,massimo_dutti,vestidos,59
2019-04-01,2019,4,massimo_dutti,zapatos,64
2019-04-01,2019,4,shein,pantalones,11
2019-04-01,2019,4,shein,tops,12
2019-04-01,2019,4,shein,vestidos,16
2019-04-01,2019,4,shein,zapatos,15
2019-04-01,2019,4,zara,pantalones,69
2019-04-01,2019,4,zara,tops,44
2019-04-01,2019,4,zara,vestidos,66
2019-04-01,2019,4,zara,zapatos,71
2019-05-01,2019,5,hm,pantalones,87
2019-05-01,2019,5,hm,tops,91
2019-05-01,2019,5,hm,vestidos,89
2019-05-01,2019,5,hm,zapatos,76
2019-05-01,2019,5,mango,pantalones,73
2019-05-01,2019,5,mango,tops,72
2019-05-01,2019,5,mango,vestidos,71
2019-05-01,2019,5,mango,zapatos,77
2019-05-01,2019,5,massimo_dutti,pantalones,70
2019-05-01,2019,5,massimo_dutti,tops,82
2019-05-01,2019,5,massimo_dutti,vestidos,56
2019-05-01,2019,5,massimo_dutti,zapatos,70
2019-05-01,2019,5,shein,pantalones,16
2019-05-01,2019,5,shein,tops,18
2019-05-01,2019,5,shein,vestidos,16
2019-05-01,2019,5,shein,zapatos,15
2019-05-01,2019,5,zara,pantalones,87
2019-05-01,2019,5,zara,tops,63
2019-05-01,2019,5,zara,vestidos,85
2019-05-01,2019,5,zara,zapatos,70
2019-06-01,2019,6,hm,pantalones,99
2019-06-01,2019,6,hm,tops,100
2019-06-01,2019,6,hm,vestidos,96
2019-06-01,2019,6,hm,zapatos,75
2019-06-01,2019,6,mango,pantalones,68
2019-06-01,2019,6,mango,tops,69
2019-06-01,2019,6,mango,vestidos,75
2019-06-01,2019,6,mango,zapatos,60
2019-06-01,2019,6,massimo_dutti,pantalones,61
2019-06-01,2019,6,massimo_dutti,tops,70
2019-06-01,2019,6,massimo_dutti,vestidos,73
2019-06-01,2019,6,massimo_dutti,zapatos,70
2019-06-01,2019,6,shein,pantalones,16
2019-06-01,2019,6,shein,tops,26
2019-06-01,2019,6,shein,vestidos,18
2019-06-01,2019,6,shein,zapatos,14
2019-06-01,2019,6,zara,pantalones,75
2019-06-01,2019,6,zara,tops,64
2019-06-01,2019,6,zara,vestidos,90
2019-06-01,2019,6,zara,zapatos,60
2019-07-01,2019,7,hm,pantalones,69
2019-07-01,2019,7,hm,tops,54
2019-07-01,2019,7,hm,vestidos,81
2019-07-01,2019,7,hm,zapatos,62
2019-07-01,2019,7,mango,pantalones,39
2019-07-01,2019,7,mango,tops,43
2019-07-01,2019,7,mango,vestidos,68
2019-07-01,2019,7,mango,zapatos,47
2019-07-01,2019,7,massimo_dutti,pantalones,41
2019-07-01,2019,7,massimo_dutti,tops,0
2019-07-01,2019,7,massimo_dutti,vestidos,58
2019-07-01,2019,7,massimo_dutti,zapatos,60
2019-07-01,2019,7,shein,pantalones,13
2019-07-01,2019,7,shein,tops,15
2019-07-01,2019,7,shein,vestidos,21
2019-07-01,2019,7,shein,zapatos,12
2019-07-01,2019,7,zara,pantalones,51
2019-07-01,2019,7,zara,tops,51
2019-07-01,2019,7,zara,vestidos,79
2019-07-01,2019,7,zara,zapatos,52
2019-08-01,2019,8,hm,pantalones,49
2019-08-01,2019,8,hm,tops,84
2019-08-01,2019,8,hm,vestidos,47
2019-08-01,2019,8,hm,zapatos,43
2019-08-01,2019,8,mango,pantalones,33
2019-08-01,2019,8,mango,tops,31
2019-08-01,2019,8,mango,vestidos,51
2019-08-01,2019,8,mango,zapatos,38
2019-08-01,2019,8,massimo_dutti,pantalones,33
2019-08-01,2019,8,massimo_dutti,tops,0
2019-08-01,2019,8,massimo_dutti,vestidos,43
2019-08-01,2019,8,massimo_dutti,zapatos,49
2019-08-01,2019,8,shein,pantalones,10
2019-08-01,2019,8,shein,tops,15
2019-08-01,2019,8,shein,vestidos,13
2019-08-01,2019,8,shein,zapatos,12
2019-08-01,2019,8,zara,pantalones,43
2019-08-01,2019,8,zara,tops,41
2019-08-01,2019,8,zara,vestidos,53
2019-08-01,2019,8,zara,zapatos,41
2019-09-01,2019,9,hm,pantalones,77
2019-09-01,2019,9,hm,tops,75
2019-09-01,2019,9,hm,vestidos,54
2019-09-01,2019,9,hm,zapatos,82
2019-09-01,2019,9,mango,pantalones,52
2019-09-01,2019,9,mango,tops,34
2019-09-01,2019,9,mango,vestidos,53
2019-09-01,2019,9,mango,zapatos,63
2019-09-01,2019,9,massimo_dutti,pantalones,44
2019-09-01,2019,9,massimo_dutti,tops,0
2019-09-01,2019,9,massimo_dutti,vestidos,38
2019-09-01,2019,9,massimo_dutti,zapatos,70
2019-09-01,2019,9,shein,pantalones,18
2019-09-01,2019,9,shein,tops,21
2019-09-01,2019,9,shein,vestidos,12
2019-09-01,2019,9,shein,zapatos,12
2019-09-01,2019,9,zara,pantalones,65
2019-09-01,2019,9,zara,tops,45
2019-09-01,2019,9,zara,vestidos,57
2019-09-01,2019,9,zara,zapatos,62
2019-10-01,2019,10,hm,pantalones,79
2019-10-01,2019,10,hm,tops,51
2019-10-01,2019,10,hm,vestidos,52
2019-10-01,2019,10,hm,zapatos,76
2019-10-01,2019,10,mango,pantalones,65
2019-10-01,2019,10,mango,tops,29
2019-10-01,2019,10,mango,vestidos,50
2019-10-01,2019,10,mango,zapatos,69
2019-10-01,2019,10,massimo_dutti,pantalones,62
2019-10-01,2019,10,massimo_dutti,tops,0
2019-10-01,2019,10,massimo_dutti,vestidos,41
2019-10-01,2019,10,massimo_dutti,zapatos,78
2019-10-01,2019,10,shein,pantalones,15
2019-10-01,2019,10,shein,tops,15
2019-10-01,2019,10,shein,vestidos,14
2019-10-01,2019,10,shein,zapatos,16
2019-10-01,2019,10,zara,pantalones,80
2019-10-01,2019,10,zara,tops,32
2019-10-01,2019,10,zara,vestidos,60
2019-10-01,2019,10,zara,zapatos,73
2019-11-01,2019,11,hm,pantalones,78
2019-11-01,2019,11,hm,tops,58
2019-11-01,2019,11,hm,vestidos,71
2019-11-01,2019,11,hm,zapatos,84
2019-11-01,2019,11,mango,pantalones,83
2019-11-01,2019,11,mango,tops,51
2019-11-01,2019,11,mango,vestidos,61
2019-11-01,2019,11,mango,zapatos,81
2019-11-01,2019,11,massimo_dutti,pantalones,100
2019-11-01,2019,11,massimo_dutti,tops,0
2019-11-01,2019,11,massimo_dutti,vestidos,46
2019-11-01,2019,11,massimo_dutti,zapatos,88
2019-11-01,2019,11,shein,pantalones,17
2019-11-01,2019,11,shein,tops,28
2019-11-01,2019,11,shein,vestidos,20
2019-11-01,2019,11,shein,zapatos,20
2019-11-01,2019,11,zara,pantalones,100
2019-11-01,2019,11,zara,tops,44
2019-11-01,2019,11,zara,vestidos,74
2019-11-01,2019,11,zara,zapatos,68
2019-12-01,2019,12,hm,pantalones,79
2019-12-01,2019,12,hm,tops,100
2019-12-01,2019,12,hm,vestidos,88
2019-12-01,2019,12,hm,zapatos,65
2019-12-01,2019,12,mango,pantalones,79
2019-12-01,2019,12,mango,tops,92
2019-12-01,2019,12,mango,vestidos,65
2019-12-01,2019,12,mango,zapatos,61
2019-12-01,2019,12,massimo_dutti,pantalones,74
2019-12-01,2019,12,massimo_dutti,tops,0
2019-12-01,2019,12,massimo_dutti,vestidos,37
2019-12-01,2019,12,massimo_dutti,zapatos,60
2019-12-01,2019,12,shein,pantalones,17
2019-12-01,2019,12,shein,tops,26
2019-12-01,2019,12,shein,vestidos,20
2019-12-01,2019,12,shein,zapatos,16
2019-12-01,2019,12,zara,pantalones,94
2019-12-01,2019,12,zara,tops,75
2019-12-01,2019,12,zara,vestidos,81
2019-12-01,2019,12,zara,zapatos,60
2020-01-01,2020,1,hm,pantalones,57
2020-01-01,2020,1,hm,tops,0
2020-01-01,2020,1,hm,vestidos,35
2020-01-01,2020,1,hm,zapatos,52
2020-01-01,2020,1,mango,pantalones,65
2020-01-01,2020,1,mango,tops,20
2020-01-01,2020,1,mango,vestidos,42
2020-01-01,2020,1,mango,zapatos,56
2020-01-01,2020,1,massimo_dutti,pantalones,85
2020-01-01,2020,1,massimo_dutti,tops,0
2020-01-01,2020,1,massimo_dutti,vestidos,41
2020-01-01,2020,1,massimo_dutti,zapatos,87
2020-01-01,2020,1,shein,pantalones,17
2020-01-01,2020,1,shein,tops,16
2020-01-01,2020,1,shein,vestidos,12
2020-01-01,2020,1,shein,zapatos,10
2020-01-01,2020,1,zara,pantalones,79
2020-01-01,2020,1,zara,tops,26
2020-01-01,2020,1,zara,vestidos,48
2020-01-01,2020,1,zara,zapatos,52
2020-02-01,2020,2,hm,pantalones,53
2020-02-01,2020,2,hm,tops,56
2020-02-01,2020,2,hm,vestidos,47
2020-02-01,2020,2,hm,zapatos,49
2020-02-01,2020,2,mango,pantalones,51
2020-02-01,2020,2,mango,tops,37
2020-02-01,2020,2,mango,vestidos,52
2020-02-01,2020,2,mango,zapatos,53
2020-02-01,2020,2,massimo_dutti,pantalones,51
2020-02-01,2020,2,massimo_dutti,tops,0
2020-02-01,2020,2,massimo_dutti,vestidos,46
2020-02-01,2020,2,massimo_dutti,zapatos,58
2020-02-01,2020,2,shein,pantalones,18
2020-02-01,2020,2,shein,tops,30
2020-02-01,2020,2,shein,vestidos,17
