fecha,termino,valor_trends,anio,mes_num,grupo,valor_cero_trends,subgrupo,tipo_termino,familia_analitica,prioridad_analitica,decision_uso
2020-11-01,moda sostenible,62.2,2020,11,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2020-12-01,moda sostenible,64.5,2020,12,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2021-01-01,moda sostenible,53.4,2021,1,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2021-02-01,moda sostenible,66.25,2021,2,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2021-03-01,moda sostenible,39.25,2021,3,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2021-04-01,moda sostenible,56.75,2021,4,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2021-05-01,moda sostenible,51.0,2021,5,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2021-06-01,moda sostenible,35.5,2021,6,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2021-07-01,moda sostenible,13.0,2021,7,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2021-08-01,moda sostenible,9.0,2021,8,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2021-09-01,moda sostenible,45.25,2021,9,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2021-10-01,moda sostenible,44.4,2021,10,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2021-11-01,moda sostenible,64.75,2021,11,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2021-12-01,moda sostenible,34.25,2021,12,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2022-01-01,moda sostenible,54.4,2022,1,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2022-02-01,moda sostenible,58.0,2022,2,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2022-03-01,moda sostenible,53.75,2022,3,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2022-04-01,moda sostenible,61.75,2022,4,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2022-05-01,moda sostenible,67.2,2022,5,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2022-06-01,moda sostenible,35.0,2022,6,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2022-07-01,moda sostenible,0.0,2022,7,consciente_compra,True,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2022-08-01,moda sostenible,11.75,2022,8,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2022-09-01,moda sostenible,43.75,2022,9,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2022-10-01,moda sostenible,47.2,2022,10,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2022-11-01,moda sostenible,60.0,2022,11,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2022-12-01,moda sostenible,55.5,2022,12,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2023-01-01,moda sostenible,56.0,2023,1,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2023-02-01,moda sostenible,44.0,2023,2,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2023-03-01,moda sostenible,58.75,2023,3,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2023-04-01,moda sostenible,46.8,2023,4,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2023-05-01,moda sostenible,52.0,2023,5,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2023-06-01,moda sostenible,38.25,2023,6,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2023-07-01,moda sostenible,22.4,2023,7,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2023-08-01,moda sostenible,27.25,2023,8,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2023-09-01,moda sostenible,21.5,2023,9,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2023-10-01,moda sostenible,45.0,2023,10,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2023-11-01,moda sostenible,44.25,2023,11,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2023-12-01,moda sostenible,39.8,2023,12,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2024-01-01,moda sostenible,34.75,2024,1,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2024-02-01,moda sostenible,58.25,2024,2,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2024-03-01,moda sostenible,45.0,2024,3,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2024-04-01,moda sostenible,76.0,2024,4,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2024-05-01,moda sostenible,71.0,2024,5,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2024-06-01,moda sostenible,50.8,2024,6,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2024-07-01,moda sostenible,0.0,2024,7,consciente_compra,True,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2024-08-01,moda sostenible,0.0,2024,8,consciente_compra,True,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2024-09-01,moda sostenible,39.6,2024,9,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2024-10-01,moda sostenible,46.5,2024,10,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2024-11-01,moda sostenible,40.5,2024,11,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2024-12-01,moda sostenible,10.8,2024,12,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2025-01-01,moda sostenible,51.75,2025,1,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2025-02-01,moda sostenible,47.75,2025,2,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2025-03-01,moda sostenible,73.2,2025,3,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2025-04-01,moda sostenible,41.25,2025,4,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2025-05-01,moda sostenible,33.5,2025,5,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2025-06-01,moda sostenible,38.4,2025,6,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2025-07-01,moda sostenible,0.0,2025,7,consciente_compra,True,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2025-08-01,moda sostenible,0.0,2025,8,consciente_compra,True,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2025-09-01,moda sostenible,36.75,2025,9,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2025-10-01,moda sostenible,55.25,2025,10,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2025-11-01,moda sostenible,53.5,2025,11,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2025-12-01,moda sostenible,,2025,12,consciente_compra,False,sostenibilidad,comportamiento,sostenibilidad,principal,usar_en_analisis_principal
2015-01-01,ropa vintage,76.5,2015,1,consciente_compra,False,segunda_mano_vintage,comportamiento,segunda_mano_vintage,principal,usar_en_analisis_principal
2015-02-01,ropa vintage,59.5,2015,2,consciente_compra,False,segunda_mano_vintage,comportamiento,segunda_mano_vintage,principal,usar_en_analisis_principal
2015-03-01,ropa vintage,65.8,2015,3,consciente_compra,False,segunda_mano_vintage,comportamiento,segunda_mano_vintage,principal,usar_en_analisis_principal
2015-04-01,ropa vintage,62.5,2015,4,consciente_compra,False,segunda_mano_vintage,comportamiento,segunda_mano_vintage,principal,usar_en_analisis_principal
2015-05-01,ropa vintage,61.6,2015,5,consciente_compra,False,segunda_mano_vintage,comportamiento,segunda_mano_vintage,principal,usar_en_analisis_principal
2015-06-01,ropa vintage,48.25,2015,6,consciente_compra,False,segunda_mano_vintage,comportamiento,segunda_mano_vintage,principal,usar_en_analisis_principal
2015-07-01,ropa vintage,66.0,2015,7,consciente_compra,False,segunda_mano_vintage,comportamiento,segunda_mano_vintage,principal,usar_en_analisis_principal
2015-08-01,ropa vintage,74.2,2015,8,consciente_compra,False,segunda_mano_vintage,comportamiento,segunda_mano_vintage,principal,usar_en_analisis_principal
2015-09-01,ropa vintage,76.25,2015,9,consciente_compra,False,segunda_mano_vintage,comportamiento,segunda_mano_vintage,principal,usar_en_analisis_principal
2015-10-01,ropa vintage,78.5,2015,10,consciente_compra,False,segunda_mano_vintage,comportamiento,segunda_mano_vintage,principal,usar_en_analisis_principal
2015-11-01,ropa vintage,64.6,2015,11,consciente_compra,False,segunda_mano_vintage,comportamiento,segunda_mano_vintage,principal,usar_en_analisis_principal
2015-12-01,ropa vintage,67.0,2015,12,consciente_compra,False,segunda_mano_vintage,comportamiento,segunda_mano_vintage,principal,usar_en_analisis_principal
2016-01-01,ropa vintage,66.8,2016,1,consciente_compra,False,segunda_mano_vintage,comportamiento,segunda_mano_vintage,principal,usar_en_analisis_principal
2016-02-01,ropa vintage,84.5,2016,2,consciente_compra,False,segunda_mano_vintage,comportamiento,segunda_mano_vintage,principal,usar_en_analisis_principal
2016-03-01,ropa vintage,73.0,2016,3,consciente_compra,False,segunda_mano_vintage,comportamiento,segunda_mano_vintage,principal,usar_en_analisis_principal
2016-04-01,ropa vintage,59.75,2016,4,consciente_compra,False,segunda_mano_vintage,comportamiento,segunda_mano_vintage,principal,usar_en_analisis_principal
2016-05-01,ropa vintage,60.4,2016,5,consciente_compra,False,segunda_mano_vintage,comportamiento,segunda_mano_vintage,principal,usar_en_analisis_principal
2016-06-01,ropa vintage,65.5,2016,6,consciente_compra,False,segunda_mano_vintage,comportamiento,segunda_mano_vintage,principal,usar_en_analisis_principal
2016-07-01,ropa vintage,55.6,2016,7,consciente_compra,False,segunda_mano_vintage,comportamiento,segunda_mano_vintage,principal,usar_en_analisis_principal
2016-08-01,ropa vintage,60.5,2016,8,consciente_compra,False,segunda_mano_vintage,comportamiento,segunda_mano_vintage,principal,usar_en_analisis_principal
2016-09-01,ropa vintage,61.0,2016,9,consciente_compra,False,segunda_mano_vintage,comportamiento,segunda_mano_vintage,principal,usar_en_analisis_principal
2016-10-01,ropa vintage,62.6,2016,10,consciente_compra,False,segunda_mano_vintage,comportamiento,segunda_mano_vintage,principal,usar_en_analisis_principal
2016-11-01,ropa vintage,62.5,2016,11,consciente_compra,False,segunda_mano_vintage,comportamiento,segunda_mano_vintage,principal,usar_en_analisis_principal
2016-12-01,ropa vintage,68.25,2016,12,consciente_compra,False,segunda_mano_vintage,comportamiento,segunda_mano_vintage,principal,usar_en_analisis_principal
2017-01-01,ropa vintage,58.4,2017,1,consciente_compra,False,segunda_mano_vintage,comportamiento,segunda_mano_vintage,principal,usar_en_analisis_principal
2017-02-01,ropa vintage,74.5,2017,2,consciente_compra,False,segunda_mano_vintage,comportamiento,segunda_mano_vintage,principal,usar_en_analisis_principal
2017-03-01,ropa vintage,59.75,2017,3,consciente_compra,False,segunda_mano_vintage,comportamiento,segunda_mano_vintage,principal,usar_en_analisis_principal
2017-04-01,ropa vintage,65.8,2017,4,consciente_compra,False,segunda_mano_vintage,comportamiento,segunda_mano_vintage,principal,usar_en_analisis_principal
2017-05-01,ropa vintage,56.75,2017,5,consciente_compra,False,segunda_mano_vintage,comportamiento,segunda_mano_vintage,principal,usar_en_analisis_principal
2017-06-01,ropa vintage,48.75,2017,6,consciente_compra,False,segunda_mano_vintage,comportamiento,segunda_mano_vintage,principal,usar_en_analisis_principal
2017-07-01,ropa vintage,60.4,2017,7,consciente_compra,False,segunda_mano_vintage,comportamiento,segunda_mano_vintage,principal,usar_en_analisis_principal
2017-08-01,ropa vintage,61.75,2017,8,consciente_compra,False,segunda_mano_vintage,comportamiento,segunda_mano_vintage,principal,usar_en_analisis_principal
2017-09-01,ropa vintage,64.0,2017,9,consciente_compra,False,segunda_mano_vintage,comportamiento,segunda_mano_vintage,principal,usar_en_analisis_principal
2017-10-01,ropa vintage,68.2,2017,10,consciente_compra,False,segunda_mano_vintage,comportamiento,segunda_mano_vintage,principal,usar_en_analisis_principal
2017-11-01,ropa vintage,82.0,2017,11,consciente_compra,False,segunda_mano_vintage,comportamiento,segunda_mano_vintage,principal,usar_en_analisis_principal
